"CNTYBNA","FACTOR1","FACTOR2","FACTOR3","JA","CT89_91","POPU","HomiRate","LnHomiRate","xcoord","ycoord","poverty","public_assistance","female_headed","unemployment","new_residents","renter-occupied","no_high_school","crowded_households","black","latino"
"0314206",1.0973001,-0.465,-0.4463,0.8147,10,2195,455.58086560364467,6.123765826961899,359851.03600741643,568239.5731915775,37.2585,45.4309,34.4262,9.4311,44.44,87.0528,38.7694,10.8177,99.5914,1.2259
"0314207",0.7863,-0.5507,0.0222,0.8793,10,4503,222.0741727737064,5.40750432949157,360061.4180934624,567542.5187524263,28.9004,37.3144,21.5532,10.6141,42.9,72.3764,41.295,7.2376,99.5266,1.7001
"0314208",1.1953,-0.2353,-0.3764,0.7792,3,2203,136.17793917385384,4.92127890916969,360678.5901559578,567577.425320565,41.0303,44.8487,35.0825,12.1451,48.71,80.0564,48.2951,11.3829,99.5677,0.3963
"0314209",0.8591,-0.5411,-0.3779,0.7899,1,1864,53.648068669527895,4.000913874007735,361082.29995446495,567558.3638836147,27.2952,41.5254,27.6995,10.3774,53.07,74.8842,48.3397,5.7461,98.0932,1.3065
"0314210",1.0589,-0.0648,-1.0446,0.7899,4,1459,274.16038382453735,5.617354141570844,361443.2618628391,567614.050820686,38.4014,40.5048,30.6667,12.0063,64.95,89.0203,60.505,12.1622,98.1971,0.2404
"0314211",1.8019,-0.0992,-0.5708,0.733,4,1759,227.4019329164298,5.431106940602569,362824.81988783984,567616.8768426451,49.4281,54.1842,50.6562,19.6396,48.29,91.1392,49.5624,11.8671,100,2.348
"0314212",0.7111,-0.5455,0.2113,0.8743,5,1859,268.9618074233459,5.598280495005208,360218.2096375156,566875.7841468588,33.1026,34.6759,21.6718,8.2938,39.26,65.9843,39.5753,7.4016,99.056,2.5173
"0314301",0.564,-1.2848001,-1.1047,0.8024,4,10659,37.52697251149264,3.651358580712921,363875.95156965934,566851.959239272,25.0097,21.206,34.4412,6.5892,56.79,86.0742,22.8538,3.3327,97.8513,1.6647
"0314302",0.7661,-1.0098,-0.693,0.8263,2,5608,35.66333808844508,3.601777293597564,362516.1800079198,566804.6562161978,24.0877,23.2788,40.8148,9.7076,49.29,83.9984,28.5034,4.9388,96.7823,2.5526
"0314303",1.7512,-0.6405,-0.6213,0.762,5,2703,184.9796522382538,5.225637271160434,361853.8811566678,566788.9044147468,55.4777,50.3135,50.3155,18.8689,47.37,85.0563,35.1943,6.4483,99.6311,0.4426
"0314304",0.7122,-0.4193,0.073,0.898,5,3242,154.22578655151142,5.044880744408426,361794.58848819573,565953.2272571116,29.5818,31.2116,21.6389,11.9756,45.79,62.9182,38.9463,11.3383,98.032,1.845
"0314305",1.1487,-0.8146,-1.0508,0.7912,5,4726,105.79771476936098,4.670936529006542,362533.41475256806,566190.8479885929,41.1332,32.2775,44.2638,12.3721,57.24,87.4877,36.5722,5.6428,99.7546,0.8477
"0314306",0.7219,-0.9131,-0.4716,0.8292,1,1820,54.94505494505494,4.024370047385485,363359.2300592171,566223.6463750285,26.6446,27.4018,36.518,10.8216,50.64,67.2973,20.3448,10.2703,94.6522,2.6976
"0314307",0.4489,-1.0302,-1.1848,0.8024,3,1791,167.50418760469012,5.126960601736958,364069.8918552291,566282.886536472,21.9961,14.5988,30.6321,9.7049,60.14,87.4895,26.0441,5.8774,90.5675,7.7103
"0314308",0.4559,-0.8677,0.4455,0.8292,9,2211,407.05563093622794,6.011403515443192,363374.73292544676,565823.3632973342,25.6292,24.756,20.4651,6.8414,32.49,61.5282,27.2436,5.2279,98.0996,4.9307
"0314309",0.1892,-1.2377,0.2074,0.8292,2,2275,87.91208791208791,4.487648105290989,362545.1885436526,565792.8642400055,19.2206,14.06,15.3846,6.0407,38.41,60.7818,22.8503,1.261,98.3149,1.9484
"0314310",0.4758,-0.4948,0.2997,0.9725,2,1063,188.14675446848543,5.242523192425273,361895.6132479906,565302.1786844961,22.8233,30.6002,22.179,6.8462,42.83,52.1341,30.6473,14.939,100,0
"0314311",0.6194,-0.9841,0.207,0.9152,4,4558,87.7577885037297,4.485911182293539,362570.13343024685,565187.5969591876,16.7595,23.9177,28.927,11.6716,37.73,66.8783,27.4034,4.0212,97.5354,2.0789
"0314312",0.41,-0.8107,1.2598,0.9658,6,5103,117.57789535567314,4.775570089392355,363395.5640781641,565211.3399423867,16.1097,30.2872,16.9346,10.9318,32.33,27.3476,28.5073,5.4366,98.6684,2.7154
"0314313",0.9249,-0.6742,-0.7367,0.7838,16,10466,152.8759793617428,5.036146949142319,364193.3792839928,565301.6192611259,33.5723,28.3118,36.8975,11.7287,50.78,85.278,31.2589,10.4293,98.5864,3.019
"0314314",0.4777,-1.0524,-0.6415,0.7949,8,6553,122.0814893941706,4.812846651405738,365335.85955975205,565751.7718310142,19.692,17.9404,32.8867,7.7713,49.17,79.4781,21.5372,7.4733,94.7874,3.6304
"0314401",0.5772,-0.9273,-0.4749,0.8637,5,8430,59.31198102016607,4.099530774215196,360905.904073063,563919.3331669894,20.6122,19.127,31.1588,8.5033,44.92,84.8822,29.9022,5.9762,98.9683,2.8685
"0314402",0.2006,-1.1825,0.2288,0.9439,8,11407,70.13237485754361,4.264542575753707,360179.21099837206,563906.9308987433,12.9029,13.9843,17.7924,5.4241,33.78,70.7789,23.8036,2.4369,98.2152,0.7979
"0314403",0.0727,-1.176,1.2105,1.052,0,5242,0,0,359384.05282571405,563881.3683462846,12.0305,9.1785,11.1026,8.0028,24.83,40.1467,21.8397,1.0541,99.2368,1.1046
"0314404",0.157,-0.9304,1.1733,1.0619,2,4239,47.180938900684126,3.874963484350193,358455.84025373624,563942.9984387271,12.9341,20.7665,11.1005,8.3059,32.28,31.6838,28.9638,3.5052,98.1796,1.8204
"0314406",0.0569,-0.7983,2.0444,1.0858001,1,2283,43.802014892685065,3.802253113692731,359211.49836644833,562677.7278200219,7.769,19.895,9.6838,9.0619,23.09,7.3394,28.1004,4.893,99.2651,3.3596
"0314407",0.1068,-1.1344,1.5297,0.9871,0,1677,0,0,360212.1555094188,562893.4018869406,11.0458,21.0928,10.2784,6.5278,22.73,29.2913,23.2158,0.6299,99.6475,1.8801
"0314408",0.5707,-0.8452,0.4396,0.8637,2,1915,104.43864229765013,4.658129194131556,360742.60179808625,562574.922607085,18.7439,16.1636,31.4917,10.4392,34.76,61.7197,34.0961,4.0047,98.9776,0.8277
"0314409",0.3424,-0.6182,1.1758,0.9314,0,4085,0,0,360274.12563207455,562211.7411507101,13.1252,21.3042,16.8889,10.7581,29.79,39.8815,34.2173,7.1126,98.4526,3.758
"0314501",0.8362,-0.7056,0.7051,0.9152,0,661,0,0,361644.0510024534,564996.9730003994,29.1667,19.0217,43.1655,9.7619,28.66,58.0786,41.8239,1.7467,100,1.6304
"0314502",0.1072,-0.9255,1.8008,1.0448,4,7437,53.78512841199409,4.003418777780759,361710.0627040136,563955.7330044511,15.5578,15.1393,11.0544,8.2152,20.68,17.5814,20.6148,5.9795,98.73,0.2309
"0314503",0.084,-0.984,1.4164,0.9776,10,4146,241.196333815726,5.48974869399256,362758.4739992177,563707.878124047,7.8487,15.3901,15.0259,7.1718,25.05,30.1823,22.5263,5.1992,99.1489,1.3948
"0314601",0.2263,0.2279,0.0936,0.813,9,4405,204.3132803632236,5.324537009527592,366350.863540436,564226.7280780893,24.6539,26.8073,27.2556,11.3546,46.84,54.878,43.0982,10.7189,56.1195,45.6823
"0314602",0.0607,1.6173,0.2759,0.8391,0,3214,0,0,365427.30876445817,563686.7526155456,33.4522,25.144,25.8303,15.877,37.9,65.9259,56.9347,17.6852,17.96,97.587
"0314603",0.4071,0.2879,0.4768,0.8757,16,9491,168.58076072068275,5.13332927777618,364603.6052190103,563971.7539901409,25.5586,32.5675,24.6759,12.6383,40.34,50.5483,39.9471,15.2812,67.9701,36.5725
"0314604",0.2163,-0.8657,0.9762,0.9495,3,4420,67.87330316742081,4.232268630761914,364038.06980890024,564024.9162977241,11.5419,19.697,17.4222,8.5962,29.41,44.3691,25.1185,5.4274,93.9171,6.5953
"0314605",0.2011,-1.1141,1.1864001,1.0093,3,7721,38.85507058671156,3.685249638966302,363283.61106748704,564266.9935307199,14.5896,20.7118,10.8884,8.5967,25.87,38.0933,17.5884,4.0568,97.682,1.0226
"0314606",0.1198,0.2514,0.1632,0.8757,0,1331,0,0,364390.4835014629,563032.8587442251,26.0377,26.7925,30,6.3256,41.9,55.8195,40.6494,10.4513,62.4528,56.4151
"0314607",0.0364,2.0025001,-0.2228,0.813,8,3738,214.01819154628143,5.37072263639145,365247.41908076784,563033.1390734345,34.9721,17.743,28.7149,15.0394,47.44,76.3116,67.6688,22.1781,27.2626,105.073
"0314608",0.7374,1.1191,0.3443,0.839,2,619,323.10177705977384,5.781057593192556,365859.187518249,562614.7061522611,35.9029,44.9842,28.2609,14.4393,38.56,69.403,60.7375,19.403,61.1404,49.4192
"0314609",-0.1708,1.8525,-0.0488,0.8625,9,2247,400.5340453938585,5.995292325293395,364978.22473701026,562634.4449774756,33.4967,26.7974,16.6667,14.3371,42.76,74.7774,60.9635,17.0623,12.9493,116.994
"0314610",0.2589,0.7323,-0.2336,1.0079,9,930,967.741935483871,6.875998255971096,365485.1964419839,562131.4050205726,38.879,27.8473,24.9315,5.1978,40.01,89.525,68.1897,5.7247,51.8784,60.5844
"0314701",0.679,-0.505,1.2414,0.9281,4,3385,118.16838995568685,4.780537534527995,361312.314530552,562166.1993230205,21.3353,35.5588,21.9895,13.2981,30.11,35.0312,33.5044,8.9397,98.3454,3.0479
"0314801",0.0349,-1.0332,2.0139999,1.0219001,2,2729,73.28691828508612,4.307934870072668,363051.36473771,562965.980326593,5.3647,15.7082,11.5804,8.314,17.93,15.3675,21.5708,3.118,98.3018,0.579
"0314802",0.0465,-1.4155,0.8037,1.0045,0,1441,0,0,361862.139027504,562952.3869237045,7.7479,11.4905,12.8603,7.3815,31.1,45.1613,13.8838,1.2903,100,0
"0314803",-0.0546,-0.9219,0.9559,1.0219001,2,1990,100.50251256281408,4.620083552488897,362023.9421439536,562293.2859811148,5.4555,8.347,10.3226,9.1851,35.17,35.0671,21.134,8.0537,97.3268,4.3644
"0314804",-0.0967,-1.1483001,1.6363,1.0240999,1,8049,12.423903590508138,2.597036967823919,363063.5236882194,562215.6576468686,7.7661,15.4123,9.3287,7.5276,27.36,11.3284,15.6299,3.26,95.5375,5.6614
"0314805",-0.12,-0.4791,1.2652,1.0079,1,4103,24.372410431391664,3.233662380189436,364444.9334152575,562129.9463129138,10.1775,17.1043,14.6853,7.4569,30.9,24.7154,25.6997,8.6179,78.8447,24.056
"0314901",1.1292,-0.4129,0.0632,1.0619,1,564,177.3049645390071,5.18349536822239,358404.8887180875,562605.2240367546,24.5223,26.7516,39.1892,18.1053,41.75,79.5122,53.4535,4.3902,100,0
"0314902",0.882,-0.7791,0.3922,0.9404,2,4718,42.3908435777872,3.770248441377141,358639.36173865834,561831.0157802927,26.4532,37.9949,20.085,13.4155,30.18,76.6412,30.7793,5.0382,99.7192,1.5445
"0314903",-0.0338,-1.2348,1.9459,1.0417,0,3491,0,0,359428.01399450033,561834.6552849622,9.8485,9.3434,12.4821,6.954,18.05,13.4831,18.152,0,99.4949,1.8519
"0314904",0.502,-0.9723,1.5658,0.9281,0,1463,0,0,360119.92834827164,561653.6416641598,17.6101,22.8774,22.2874,12.2428,22.85,29.2784,29.5063,0,99.2138,1.7295
"0314905",0.1361,-0.9585,2.0671,1.0366,0,1993,0,0,359939.8180245879,561019.0154229151,13.5084,23.5322,12.4774,5.6282,16.06,14.5729,24.875,2.7638,99.2363,0.2864
"0314906",0.2279,-0.5683,1.8839,1.0544,2,1321,151.4004542013626,5.026511623572009,358670.18529128813,561011.9224863255,9.0027,21.8868,12.7119,11.7497,27.03,11.3402,32.3966,9.1065,100,0
"0314907",0.2313,-0.3891,2.0857,1.0536,2,4767,41.95510803440319,3.760155571146878,358667.1701133636,560210.967506955,13.5968,28.1686,4.388,10.7923,23.68,11.3703,38.1811,9.3294,99.8682,0.3426
"0314908",0.177,-0.6345,1.7472,1.0778,5,4085,122.39902080783354,4.815423176333111,359773.5654297798,560224.9186535527,11.7026,18.8578,11.8062,10.2523,24.46,19.6416,28.8443,8.8904,96.4871,0.3233
"0314909",0.4119,-0.8361,1.041,0.9466,14,13057,107.22217967373822,4.68418633314776,359735.8473808929,559069.779557165,15.6795,24.8933,16.2556,11.1665,30.82,41.4914,27.7198,5.9434,98.8972,0.7559
"0314910",0.8816,-0.2306,1.5686001,0.9234,24,7995,300.187617260788,5.707733383728678,358706.80306187586,558997.4138004263,24.7634,36.7376,23.3547,16.8137,25.28,33.2122,41.0832,10.5345,98.4359,0.3417
"0314911",-0.0295,-0.7777,2.0994,1.0224,10,6364,157.13387806411063,5.063442003765656,357905.57824030635,558987.6381001171,7.0166,17.6011,7.6479,6.4371,20.18,11.0556,31.3553,4.6221,99.3374,0.3908
"0314912",0.0861,-0.964,1.7279,0.9542,2,3336,59.95203836930455,4.110087298670848,357934.55462782446,557769.0966366575,11.0873,19.7148,10.9955,8.2573,26.69,12.283,23.3861,4.8064,99.7861,0.2852
"0314913",0.9154,-0.1773,0.6926,0.8264,8,3605,221.9140083217753,5.406786084185504,358741.7084403968,557791.0672456834,38.0888,39.2382,24.2004,13.3856,38.86,44.8454,40.9436,13.5739,98.8957,1.5551
"0314914",0.8361,-0.6605,-0.4367,0.7982,11,4835,227.50775594622544,5.431570152630095,359661.25239745405,557817.409106071,32.0438,35.9823,33,9.7512,50.69,71.1127,32.1444,9.9484,98.1589,3.7287
"0315001",0.1908,-0.8275,1.2145,0.9718,4,4851,82.45722531436817,4.42433422891663,361461.86461815063,560673.9276389868,9.1624,16.7528,15.5133,8.3226,24.7,43.4652,25.7768,6.7746,98.1799,2.6474
"0315002",0.9041,-0.299,0.3251,0.8122,3,2631,114.02508551881414,4.74515023952149,361045.2054647435,559150.1765264651,37.3113,30.8411,41.1955,11.135,40.2,53.1542,40.1768,10.0467,92.092,9.1302
"0315003",-0.7427,0.2344,0.429,0.9051,0,1620,0,0,360632.73917135183,557849.3371226765,15.1129,10.9438,8.216,4.7861,37.58,49.4532,37.6563,7.0474,3.3584,55.4719
"0315101",-0.7558,1.0075999,1.1737,0.8904,1,3312,30.193236714975846,3.440201299361096,365218.4428652597,560556.0413149338,16.4175,12.3922,12.7336,6.8668,28,34.6018,48.7517,9.3805,0.6038,86.5152
"0315102",0.1219,-0.3862,1.3716,0.9741,7,4588,152.57192676547515,5.034169035555444,364373.9809550983,560654.3794514122,13.4859,25.7873,26.3104,7.8861,34.72,12.3967,32.7926,8.4481,76.9852,18.3311
"0315103",0.233,-0.8324,1.7831,0.9145,5,6311,79.22674694977025,4.384856962387008,363126.10741810285,560796.9554750867,11.8953,16.8914,22.3333,9.1099,22.68,15.0665,23.5804,6.7947,98.8739,1.7287
"0315104",-0.5737,-0.4598,2.1343999,0.9551,0,51,0,0,363363.08691570093,557116.2382322776,0,0,24.3243,9.1837,0,29.1667,16.25,0,0,38.2609
"0315105",0.1371,1.2663,0.4702,0.7611,9,3318,271.24773960217,5.60671245912358,364010.0584923547,559432.0682932298,34.5727,28.8508,27.7778,10.2317,34.54,60.0486,54.8036,17.5851,32.6412,74.5292
"0315201",-0.7786,1.5276999,0.4285,0.9034,0,2160,0,0,366811.69208537525,561370.0334592431,21.9092,12.5717,9.0909,8.5316,42.71,47.7686,57.8462,14.5455,0,103.704
"0315202",-0.5955,0.8514,0.201,0.9222,1,3531,28.32058906825262,3.378289967821152,366052.58063097193,560617.4974579045,20.5858,14.0159,13.9353,10.0113,46.55,48.9307,51.1767,7.9555,0,82.3159
"0315203",-0.6826,0.4943,1.0745,0.9194,0,5384,0,0,366087.4814162692,559230.0895142561,18.0451,11.1625,9.7398,8.1638,34.92,25.9675,45.8693,6.1133,0.0386,58.9165
"0315204",-1.008,-0.0462,0.9713,0.9593,0,3605,0,0,366807.6699948498,559448.2976924139,5.0474,6.3859,4.4239,3.671,35.14,27.8751,36.345,2.4372,0,49.4144
"0315205",-0.8856,-0.2607,1.7051001,0.8934,0,3910,0,0,366804.69657425967,558349.7097137185,5.7628,7.8724,5.1305,3.8449,24.26,10.3915,30.5335,4.1281,0,24.6205
"0315206",-0.9652,0.106,1.5554,0.8906,0,2608,0,0,366029.83619866683,557952.7102816987,5.7207,6.7117,7.6555,3.2471,28.26,12.6179,39.631,4.3632,0,43.4684
"0315301",-0.0075,1.0049,0.2422,0.8121,3,3377,88.83624518803671,4.497988515122635,359578.63748250704,557005.1934337239,27.1201,19.5788,15.5102,13.6105,48.29,52.2199,54.5343,17.4419,51.0245,64.9971
"0315302",0.9311,-0.4123,1.081,0.7952,15,7552,198.6228813559322,5.296429993358917,358371.5975821902,556976.8828159324,24.806,38.2776,28.2205,17.0217,33.09,37.4483,32.5734,11.9318,99.5293,0.547
"0315303",0.2481,-0.5912,1.8563,0.9531,4,6015,66.50041562759768,4.212133755305419,356751.30444624677,556937.2501261868,11.5192,25.9878,15.5756,9.7034,25.99,10.712,29.0721,9.8628,98.3862,0.7234
"0315304",0.0738,-0.9696,1.5287,0.9672,2,2097,95.37434430138293,4.568240028243051,356770.17150579055,556128.2024806177,7.4338,7.5919,13.6738,14.3948,32.3,13.7394,24.1481,2.9745,94.5433,5.8126
"0315305",0.3001,-0.7848,1.2437,0.876,15,17728,84.61191335740072,4.449824448199781,358306.85067771055,555424.0678817751,18.3119,25.3148,16.878,9.4749,34.48,20.4426,25.4809,8.1679,98.5503,1.5172
"0315306",0.6823,-0.5122,0.6702,0.7943,11,5514,199.49220166848022,5.30077535156867,359506.1653302363,555711.5504898189,22.3549,29.588,31.8526,11.9368,35.52,46.6361,28.1498,12.2324,95.7865,5.2903
"0315401",1.8821,0.0482,-0.2449,0.6496,27,9191,293.76564030029374,5.686180600945381,360844.44713004405,554609.4403202551,62.8315,56.6768,55.5513,15.7273,37.93,85.3388,44.1248,15.7378,97.8006,2.4027
"0315501",-0.8041,-0.1551,1.3461,0.8056,1,7658,13.058239749281796,2.643208682903482,366474.1480117423,555218.3444148505,9.0062,7.5381,2.2703,5.0482,29.68,22.4468,37.9603,4.5035,0,20.6946
"0315502",-0.7946,-0.4516,2.0795,0.8557,0,3186,0,0,364091.9804944937,553896.249519815,4.751,6.5531,4.7149,6.1684,14.61,8.5532,21.9661,3.5487,2.4902,19.6265
"0315601",-0.9285,0.5171,0.9762,1.1038001,0,1111,0,0,349198.08542842657,571772.8128482267,10.9628,12.2021,1.5209,7.7307,37.23,24.3671,34.2995,10.7595,0,68.6368
"0315602",1.2174,0.3826,1.1827,1.0064,2,3611,55.38631957906397,4.032226568426526,348660.4835647119,571323.5072942893,36.7266,45.809,31.9923,15.2307,23.91,54.007,45.7975,21.8641,100,1.3308
"0315603",-0.9712,-0.1826,1.973,1.1877,0,3428,0,0,348649.34176305577,570497.2882454544,5.9528,7.5265,2.458,2.5138,21.35,3.7657,34.0415,3.1381,0.65,27.3691
"0315604",-0.8916,0.4582,2.2739,1.1124001,3,1600,187.5,5.239098006888065,349259.4338911526,570510.9019074551,11.1801,6.6548,3.0717,4.1896,17.17,2.7431,47.3404,7.4813,0,37.622
"0315605",-0.8737,0.4024,1.5093,1.0842,0,656,0,0,349297.1281245132,569320.3685115341,1.9573,6.4057,3.4247,5.6522,32.95,17.9245,54.3081,8.4906,0,27.2242
"0315606",-0.8584,-0.0145,0.7029,1.0895,1,1377,72.62164124909224,4.298939021224413,348426.8854366905,569135.2691365525,3.0387,1.8416,10.5072,3.733,35.99,42.3729,40.6579,6.3559,0,30.6629
"0315607",-0.8999,-0.2008,0.6762,1.1002001,0,3472,0,0,347857.0567533836,569662.8657900478,9.2982,4.9163,4.7679,3.9265,42.11,28.9572,36.6882,4.4693,0,28.8564
"0315608",-0.8763,-0.3451,1.4453,1.0501,0,5399,0,0,346640.93484327407,569624.6281059699,6.6277,5.1773,3.0738,2.8917,27.95,19.285,36.828,2.6183,0,13.6987
"0315609",-0.9982,-0.4681,1.8608,1.1475,1,5921,16.889039013680122,2.884188179682104,345028.3078220933,569562.3726063165,2.8092,2.419,2.4617,2.4772,23.08,5.7024,31.8146,1.3997,0,14.3777
"0315610",-0.9872,-0.4964,1.7084,1.1102,0,5766,0,0,345035.08696691296,568757.5707595667,3.4286,2.7959,2.6499,2.4757,24.94,8.7429,30.0191,1.9659,0,14.3266
"0315611",-0.9555,-0.3112,1.9912,1.0567,0,4788,0,0,346662.85782166565,568811.5729471947,5.5458,1.7184,3.2938,2.2972,19.08,7.4342,34.5767,2.6846,0,15.3876
"0315701",-0.871,-0.0614,1.0752,1.1716,0,1266,0,0,351055.6046727965,571900.1600128665,7.9781,1.2022,8.2305,2.1136,27.91,39.2208,45.0925,1.2987,0,32.1311
"0315702",-0.9214,0.1676,1.8315001,1.1124001,1,1132,88.33922261484099,4.4924406144628,350079.04951906926,571681.1747887818,3.0443,7.3461,2.8302,3.9523,25.74,10.3189,45.9582,6.1914,0.728,27.0681
"0315703",-0.8339,0.165,1.102,1.0842,0,5569,0,0,350072.73720385967,570543.5118600663,4.1991,4.6769,6.3462,6.5777,32.78,33.7128,47.5542,3.1626,0,41.1114
"0315704",-0.9146,-0.0914,0.4513,1.0611,0,1641,0,0,351032.0487523759,570645.9925970854,4.2536,6.5811,2.4691,3.3948,38.73,51.6874,42.3767,2.1314,0,39.0048
"0315705",-0.864,-0.2092,1.6825,1.1075,0,1843,0,0,349950.8522549026,569919.8954012558,3.6755,8.8086,2.1368,2.4854,18.88,27.0567,38.2203,1.8282,0.6337,23.0038
"0315801",-0.9005,0.6427,0.0534,1.1576999,0,2041,0,0,353375.5178607468,573199.8643819556,14.2857,1.7804,10.3189,6.4554,50.3,47.0668,47.7536,9.2769,0,71.3014
"0315802",-0.8442,1.2344,0.8175,1.1599,0,3369,0,0,352656.9064415611,573070.9708070555,11.1771,18.4771,9.4256,4.7803,38.41,37.006,54.2442,15.0898,0,82.1516
"0315803",-0.8681,2.2105,-0.0914,1.1973,0,1596,0,0,351860.71330170345,572898.7116090932,20.9419,14.0375,14.7773,8,56.58,43.3276,51.9468,32.409,0.5944,116.461
"0315804",-0.8366,0.2013,0.7703,1.0355,1,3451,28.977108084613157,3.400434026534525,351853.90196184535,571783.107694199,11.5859,10.478,2.963,3.1662,34.19,43.3005,43.769,5.9046,0,42.3552
"0315805",-0.8516,0.4695,0.3053,1.0719,5,10149,49.26593753079121,3.91732766144493,352662.3370457979,572006.2664058793,10.3141,6.6604,7.2513,5.3141,41.18,53.9474,46.268,7.4446,0,61.5478
"0315806",-0.9094,0.4421,0.0741,1.1576999,1,4732,21.132713440405748,3.097056760211483,353275.998979905,572020.9100937052,11.4008,8.0777,9.979,3.9255,45.72,52.2648,41.9578,7.7352,0,70.0409
"0315807",-0.7289,0.2586,0.2252,1.0978,0,5450,0,0,353700.7230945367,572027.4481286702,13.6173,12.7309,10.0095,6.4229,46.64,45.9027,45.4786,3.8641,0,58.5078
"0315808",-0.6525,0.563,0.0213,1.0477,0,2318,0,0,353721.9947534906,571226.4581774721,21.9843,18.8437,13.3333,4.4699,48.32,50.9881,50.125,5.5336,0,71.3062
"0315809",-0.7712,0.2805,0.4439,1.0978,1,5656,17.68033946251768,2.927471605147232,352887.4168013778,571207.7610157293,7.9951,7.1689,9.8551,6.4457,38.97,52.0781,46.2605,4.1562,0,55.5529
"0315811",-0.4265,0.9169,-0.2378,1.0523,0,1019,0,0,352693.01493490784,570789.4614318794,23.4652,16.5075,18.7192,10.5263,60.45,45.0758,53.7349,15.5303,0.8186,59.618
"0315901",-1.2792,2.9893,-0.5522,1.1263,0,347,0,0,355692.4611086036,573846.1240657915,53.5519,0,0,0,67.05,42.623,73.913,32.7869,0,146.995
"0315902",-0.7686,0.1932,0.5929,1.2442,2,2262,88.41732979664015,4.493314508993839,355063.7206739715,573868.8682608698,9.706,11.9211,10.678,3.1679,35.95,47.7816,44.8539,4.2093,0,48.8924
"0315903",-0.8936,0.3743,0.4963,1.2552,0,2890,0,0,354281.1833730056,573823.9782877539,10.293,8.5907,8.7171,5.4125,44.12,35.6877,42.0041,7.311,0.2771,61.7578
"0315904",-0.5631,0.4846,-0.0094,1.0915999,1,621,161.0305958132045,5.08778518044448,353785.887782907,573359.2753670512,14.8358,17.214,15.8654,5.7692,44,61.8519,44.4231,9.6296,0,58.3239
"0315905",-0.8743,-0.1944,0.7468,1.2067,0,2064,0,0,354274.1823573404,573056.6390131933,3.2397,4.5356,0,8.2652,30.59,50.099,30.2428,1.3861,0,48.7401
"0315906",-0.5995,0.6132,0.4689,1.2442,0,3705,0,0,354852.55152318464,573083.2749894072,15.9131,7.9417,15.8365,7.2148,35.86,54.8061,47.3471,9.2749,0.0892,59.6371
"0315907",-0.8793,0.4194,0.3362,1.1797,0,2375,0,0,355613.85661688854,573087.0587297318,5.5038,7.932,12.6878,3.3459,41.54,51.0682,47.2168,6.8159,0,60.34
"0316001",-0.7883,1.4943,-0.0254,1.2171,0,266,0,0,357242.2285239605,575363.2361485207,13.6943,7.9618,11.2903,6.0377,44.27,62.766,40.7609,31.9149,0,70.7006
"0316002",-0.8895,1.1216,-0.3031,1.2374001,0,1000,0,0,357570.2588087138,575046.8526337197,19.8718,5.2198,3.6232,5.7387,57.26,52.3677,46.1087,23.9554,0.7326,62.9121
"0316003",-0.655,0.2539,-0.0222,1.2374001,0,1990,0,0,357695.4607111006,574639.0198058042,24.2206,10.4317,5.0661,4.918,47.5,57.0968,50.6173,4.1935,0,45.6834
"0316004",-0.6707,0.5683,0.3279,1.3207999,0,2957,0,0,357256.44250790204,574752.6424002231,15.534,9.8924,11.1111,4.3146,36.02,61.6018,46.8199,10.7036,0,52.8995
"0316005",-0.9045,0.6969,0.6386,1.3207999,1,1373,72.83321194464676,4.301808656725167,356732.86569563235,575006.4373618726,16.8556,6.198,2.9762,3,39.5,41.0148,51.1917,11.6279,0,52.8345
"0316006",-0.7573,0.0421,-0.0586,1.4197,1,2844,35.16174402250352,3.588001765071739,356288.1947987073,574812.1851264946,9.0297,10.7723,10.6181,5.288,49.16,53.5354,39.5859,5.7576,0,46.8118
"0316007",-0.7425,0.4615,0.1413,1.2677,0,2264,0,0,355880.7468823997,574643.3702900162,11.4984,5.7945,11.0647,7.6067,49.29,47.5331,48.0356,9.3863,0.2716,52.1503
"0316008",-0.7049,0.3288,0.0554,1.1217999,3,3638,82.46289169873558,4.424402122283481,356487.44822342834,573820.2654901824,9.5625,12.0252,4.5249,7.6137,45.32,62.0053,46.6294,6.8602,0,51.2706
"0316009",-0.3474,0.7173,-0.3245,1.3207999,7,2642,264.95079485238455,5.583311309912513,356487.665523503,574172.5199694195,22.0735,18.9584,22.314,6.9435,47.87,71.3287,51.7677,11.1888,0,59.7955
"0316010",-0.6706,0.0397,0.2009,1.1866,0,1808,0,0,357294.57184703025,574138.5794830468,14.6262,7.4756,8.9172,5.8184,37.18,60.7703,33.787,7.2753,0.4334,43.5537
"0316011",-0.7917,-0.3286,0.2917,1.0816,0,1516,0,0,357699.55073477345,573966.1161051906,3.3776,6.2123,5.4321,4.9574,34.94,62.4791,30.1961,3.6851,0,32.9915
"0316012",-1.0714,-0.0304,0.9337,1.1866,0,720,0,0,357379.6140994299,573748.3025300241,2.4783,0,6.3063,2.3091,32.5,36.5517,41.8994,0,0,51.1772
"0316013",-0.3567,0.4022,0.9142,1.1217999,0,257,0,0,357177.62224125693,573641.0599409582,14.1553,14.6119,8.8889,13.1737,16.76,67.8161,27.3438,11.4943,0,55.7078
"0316014",-0.584,0.0866,0.1409,1.1267999,0,484,0,0,356622.37917598337,573121.6437674726,15.5811,11.2388,7.4561,8.8023,43.2,58.0986,43.3276,2.8169,0,47.6373
